2000000000,256,288,0
2000000000,256,289,0
2000000000,256,290,0
2000000000,256,291,0
2000000000,257,288,0
2000000000,257,289,0
2000000000,257,290,0
2000000000,257,291,0
2000000000,258,288,0
2000000000,258,289,0
2000000000,258,290,0
2000000000,258,291,0
2000000000,259,288,0
2000000000,259,289,0
2000000000,259,290,0
2000000000,259,291,0
2000000000,260,292,0
2000000000,260,293,0
2000000000,260,294,0
2000000000,260,295,0
2000000000,261,292,0
2000000000,261,293,0
2000000000,261,294,0
2000000000,261,295,0
2000000000,262,292,0
2000000000,262,293,0
2000000000,262,294,0
2000000000,262,295,0
2000000000,263,292,0
2000000000,263,293,0
2000000000,263,294,0
2000000000,263,295,0
2000000000,264,296,0
2000000000,264,297,0
2000000000,264,298,0
2000000000,264,299,0
2000000000,265,296,0
2000000000,265,297,0
2000000000,265,298,0
2000000000,265,299,0
2000000000,266,296,0
2000000000,266,297,0
2000000000,266,298,0
2000000000,266,299,0
2000000000,267,296,0
2000000000,267,297,0
2000000000,267,298,0
2000000000,267,299,0
2000000000,268,300,0
2000000000,268,301,0
2000000000,268,302,0
2000000000,268,303,0
2000000000,269,300,0
2000000000,269,301,0
2000000000,269,302,0
2000000000,269,303,0
2000000000,270,300,0
2000000000,270,301,0
2000000000,270,302,0
2000000000,270,303,0
2000000000,271,300,0
2000000000,271,301,0
2000000000,271,302,0
2000000000,271,303,0
2000000000,272,304,0
2000000000,272,305,0
2000000000,272,306,0
2000000000,272,307,0
2000000000,273,304,0
2000000000,273,305,0
2000000000,273,306,0
2000000000,273,307,0
2000000000,274,304,0
2000000000,274,305,0
2000000000,274,306,0
2000000000,274,307,0
2000000000,275,304,0
2000000000,275,305,0
2000000000,275,306,0
2000000000,275,307,0
2000000000,276,308,0
2000000000,276,309,0
2000000000,276,310,0
2000000000,276,311,0
2000000000,277,308,0
2000000000,277,309,0
2000000000,277,310,0
2000000000,277,311,0
2000000000,278,308,0
2000000000,278,309,0
2000000000,278,310,0
2000000000,278,311,0
2000000000,279,308,0
2000000000,279,309,0
2000000000,279,310,0
2000000000,279,311,0
2000000000,280,312,0
2000000000,280,313,0
2000000000,280,314,0
2000000000,280,315,0
2000000000,281,312,0
2000000000,281,313,0
2000000000,281,314,0
2000000000,281,315,0
2000000000,282,312,0
2000000000,282,313,0
2000000000,282,314,0
2000000000,282,315,0
2000000000,283,312,0
2000000000,283,313,0
2000000000,283,314,0
2000000000,283,315,0
2000000000,284,316,0
2000000000,284,317,0
2000000000,284,318,0
2000000000,284,319,0
2000000000,285,316,0
2000000000,285,317,0
2000000000,285,318,0
2000000000,285,319,0
2000000000,286,316,0
2000000000,286,317,0
2000000000,286,318,0
2000000000,286,319,0
2000000000,287,316,0
2000000000,287,317,0
2000000000,287,318,0
2000000000,287,319,0
